,16,17,18,19,20,21,22,16,16.5,17,17.5,18,18.5,19,19.5,20,20.5,21,21.5,22,fitness
0.0,118.36021740469259,95.10352470150919,166.0839290971352,310.5477034694985,42.34194215635603,0.7384263994142151,0.6757692167141877,18019.2
5.0,72.61430729581197,70.65967181937059,86.9710576855924,202.51527731147362,8.87563677156664,0.7664423096913735,0.6680732820832035,14704.7
10.0,96.75175067881032,34.597238490606514,178.32461603711886,215.54276101093393,85.39004754681025,394.0244939662146,2.8074788098085683,2562.35
15.0,109.0336255533619,42.420812754096616,171.59168252695596,240.0967962788473,62.80671144047581,425.5196318181652,6.118569496949624,1739.34
20.0,88.42211289895238,27.64214837031797,134.51446034178923,183.65815911295925,51.19065196351646,373.0124302494122,8.81573793179989,1002.61
25.0,41.59772604515617,34.63192300888611,74.94665297620364,56.295281944722845,23.99361909987107,130.6326641858021,216.43793805655648,709.515
30.0,47.81973836974059,33.62823667072729,86.44890893926082,73.26284669358083,27.147139381988513,166.8313081833732,238.85649799677077,774.766
35.0,54.084088843571095,57.55502071761085,44.37140869959648,139.42644217787512,48.221518485768584,10.199532264552973,708.1903060451652,357.801
40.0,16.0748861905304,42.58061076005826,41.20541083446299,78.28826326189778,17.89112189393835,149.5379007202211,247.06938196924858,224.074
45.0,34.684396536788434,42.11137500170456,59.73585545323317,42.59081015335534,5.473190672933029,70.5249038658258,251.7013346783296,33.7077
50.0,21.01254110330416,45.00834526931062,50.6655047280641,61.5355940615283,18.578985320189716,116.52383822864402,210.85398896481095,324.657
55.0,55.67284820615607,32.597980253183074,71.20325279547279,54.64120594244996,30.247656145854286,114.33860004796007,209.58612823210504,225.351
60.0,27.744140296996218,37.17112498034688,49.215553375877214,43.45428673599486,16.289513436311434,82.48045825860206,200.05729695319488,63.8997
65.0,44.46198738864319,29.389496913730117,58.34392990312089,37.44604194514907,32.067262223151296,92.55801388310388,203.84279709310718,79.7164
70.0,30.241241291418902,31.406439557593533,46.59069814876948,31.226518153368595,30.52114167455829,38.159684687324145,181.95519788259716,299.158
75.0,30.711573741468552,30.958040733181612,46.15559001675613,28.803626664350787,37.62552089830272,12.808308238831726,159.845414361638,555.176
80.0,40.05035097845772,25.729701733032392,50.63187968022727,30.63095427942312,39.329586686738125,70.59456595435181,155.21118461309362,449.965
85.0,27.9175240654649,27.005284898792766,37.37340804867301,41.78654028545304,70.29431001955717,113.52958606115794,606.7061446378866,327.518
90.0,32.786877253522036,27.14957753285863,38.12886886106381,19.48158605835856,25.65274357071404,10.470090546455813,152.91495589493422,24.1828
95.0,84.6841383005441,27.493356619304834,82.8367340645758,110.42449735856201,75.93254252264498,246.6953470506611,4.909983813786972,384.44
100.0,39.54480220298302,13.044685547232337,46.78484397531006,52.67566377753855,39.718761582692146,123.18678497902575,1.7170121305264474,2758.41
105.0,37.051485002999655,10.208860347813,42.993516347329354,54.27679116859454,37.90114797236991,129.9952654372008,1.9099302647118968,1986.75
