,16,17,18,19,20,21,22,16,16.5,17,17.5,18,18.5,19,19.5,20,20.5,21,21.5,22,fitness
0,2416.95,2590.9,12308.7,28321.2,31831.9,0.5,0.5,889,1433,2314,4010,7805,12023,14695,14467,15719,33586,46894,14575,35,62694
5,4738.37,1906.75,22419.8,30089.8,52583,0.5,0.5,1443,2144,3468,5914,10701,17573,21322,20919,19303,21416,35394,20052,131,28936.1
10,4980.17,3391.8,19284.4,34977.1,33890.9,30632,0.5,1689,2469,3728,6231,10514,16330,20156,20966,19416,17957,21701,22803,790,6987.24
15,3762.23,1739.48,13636.4,16236.9,40797.3,10129.5,0.5,1224,1639,2557,4042,6481,9929,12657,14131,14430,15370,22725,15603,320,10780
20,2303.02,1239.45,7131.69,7000.9,32115.8,0.5,0.5,739,1078,1520,2286,3321,5083,6699,8047,9462,12961,22479,8210,79,16299.5
25,2557.26,1201.68,8028.05,5598.99,33903.5,0.5,0.5,815,1140,1656,2464,3553,5087,6618,8019,9373,12930,23792,8583,92,16702.6
30,1860.09,1970.15,3703.62,9213.21,22586.3,0.5,0.5,738,1002,1398,1853,2725,3894,5094,6649,9867,19193,17523,3088,35,20749.7
35,2851.96,1898.97,6508.2,10116.3,16920.7,33139.5,0.5,1045,1294,1784,2674,3647,5000,6429,7818,8712,10107,18407,18086,704,6333.39
40,3267.63,2314.67,6786.24,10321.8,13842.9,33840,0.5,1214,1493,2095,2896,3923,5197,6338,7331,8107,9605,16144,15925,886,3421.31
45,3978.52,2287.84,5654.25,11113,9598.37,38416.3,3077.08,1455,1703,2116,2719,3663,4805,5941,6817,7945,9161,13259,17227,1732,1447.11
50,4194.75,1787.69,5917.65,8476.53,11200.1,23863.6,47595.2,1508,1647,1977,2641,3402,4311,5247,5963,6687,8048,11621,17697,3569,335.089
55,3875.02,1124.49,4879.81,6203.49,11582.5,17521.8,57001.9,1367,1382,1641,2020,2646,3458,4153,4908,5979,7140,10120,17035,3795,265.516
60,3179.23,1018.61,3056.65,5825.16,6525.21,23014.2,12846.4,1179,1125,1282,1521,1967,2477,3195,3997,4705,5716,8161,13636,1333,1788.55
65,2815.52,696.487,2458.06,5096.83,5145.53,21033.1,0.5,1043,951,1014,1253,1544,2069,2760,3332,3949,4758,7332,10684,604,2184.28
70,2938.86,733.164,2886.04,4676.27,5205.43,21636.6,0.5,1054,1013,1104,1343,1676,2232,2655,3216,3864,4815,7941,9831,661,1522.35
75,3596.79,1105.95,2855.63,6142.84,2977.45,21677.3,0.5,1285,1297,1396,1525,1924,2528,3057,3398,3682,4152,7331,10210,607,2069.54
80,3131.83,1023.45,2663.04,6039.95,2229.41,19149.3,0.5,1162,1106,1263,1430,1755,2429,3035,3091,3194,3619,7122,8113,509,1606.29
85,3406.59,1046.84,3225.78,7068.16,75.0559,21025.8,0.5,1247,1200,1374,1573,2105,2894,3248,3270,3026,3401,6059,9132,675,1544.78
90,4092.07,315.697,5327.45,3993.38,5728.87,10740.2,0.5,1322,1313,1433,1775,2341,3233,3320,2986,2838,3679,7709,5763,183,3499.4
95,4693.31,0.5,7437.34,1241.39,11755,140.712,0.5,1411,1502,1631,2050,2836,3514,3479,3014,3007,4202,6909,3295,45,4552.63
100,3735.82,598.709,6467.11,1962.22,6818.6,5328.92,0.5,1202,1296,1541,2084,2739,3128,3023,2455,2483,3126,5798,3520,111,2521.79
105,3792.87,1316.56,5977.54,3725.04,1925.76,11840.7,0.5,1287,1463,1775,2272,2985,3331,3005,2351,2146,2565,4920,4649,310,888.605
110,4180.67,2256.45,6791.74,3969.43,2702.04,8838.07,14347.9,1499,1757,2302,2871,3609,3779,3248,2694,2455,2606,3711,6330,992,376.065
115,4543.24,2161.32,6496.94,3480.71,1230.7,11471.8,6050.22,1651,1807,2318,2842,3444,3543,2875,2206,2160,2254,3810,5919,662,659.109
120,4635.69,2984.61,6818.31,3326.85,1951.93,12153.7,1459.23,1718,2053,2599,3321,3841,3609,2905,2434,2361,2487,4051,5366,538,569.561
125,5207.09,3366.23,6840.5,2925.79,2810.95,11636.9,3007.02,1879,2367,2864,3491,3940,3620,2772,2461,2569,2565,4202,5633,584,624.461
130,5470.98,3623.28,6880.02,2515.2,3268.65,12078.1,0.5,2019,2458,3031,3663,4000,3535,2662,2489,2479,2651,4906,5088,406,762.961
135,5757.68,4644.8,6731.47,2946.26,2517.41,12076.3,0.5,2194,2760,3440,4145,4210,3662,2755,2513,2385,2501,4599,4561,530,428.315
140,5885.01,4642.63,6274.26,3038.73,2447.98,12882.7,0.5,2115,2951,3421,3943,4041,3523,2768,2393,2346,2711,4787,4734,564,285.304
145,5353.3,3562.79,6517.09,286.187,8670.31,0.5,0.5,1917,2441,3055,3467,3486,3006,2384,2136,2496,3502,4585,1368,28,2517.52
150,5795.6,5545.41,4469.79,5063.94,3363.93,0.5,0.5,2388,2902,3494,4006,4032,3416,2790,2507,3321,3934,2470,317,7,3783.12
155,4276.56,3798.54,3081.48,3395.8,3203.24,0.5,0.5,1703,2123,2454,2718,2825,2381,1876,1829,2552,3717,3034,489,4,4549.02
160,3017.86,3389.93,1155.86,4324.17,503.141,0.5,0.5,1254,1654,1904,1991,1911,1722,1614,1800,1534,1086,940,115,1,1097.53
165,3633.78,3869.52,1563.75,5852.73,64.7584,0.5,0.5,1541,1910,2209,2339,2520,2237,2060,2093,2703,1874,574,32,1,2126.88
170,5997.73,6602.44,2303.79,9078.68,0.5,0.5,0.5,2593,3180,3631,4089,3878,3470,3081,3547,5600,5153,869,17,1,7223.99
175,7141.92,7509.98,3651.78,9813.13,0.5,0.5,0.5,2970,3697,4513,4803,4527,4127,3901,4280,6013,4321,544,13,1,6377.56
180,7323.75,8666.01,2547.99,11462.5,133.966,0.5,0.5,3184,4021,4694,5047,4787,4431,4014,3850,4968,4824,1445,81,1,5205.63
185,8052.04,5717.35,6774.92,5328.83,8866.82,0.5,0.5,2959,3713,4458,4712,4579,4499,4200,4125,3960,3728,4594,2130,23,2654.13
190,10246,6547.47,10231,3952.31,10367.3,1071.25,0.5,3617,4641,5594,6038,5875,5624,4921,4432,3987,3376,4947,3316,66,2215.18
195,9155.91,7324.54,8580.77,5070.23,8891.24,0.5,0.5,3432,4422,5338,6020,5670,5325,4609,3963,3949,4773,5527,1432,21,3774.28
200,2383.33,3827.3,197.181,6705,511.293,0.5,0.5,1141,1528,1747,1973,2024,1833,1884,2642,3079,2828,1200,97,1,3468.18
205,6440.27,5252.49,5939.63,6293.18,0.5,0.5,0.5,2397,3131,3830,4292,4205,3945,3607,3623,3875,3108,494,5,1,4907.27
210,6060.88,7494,3417.19,10980.1,0.5,0.5,0.5,2581,3438,4156,4643,4603,4317,4178,4585,4151,3195,962,26,1,3228.71
215,7718.34,5928.68,10264,1262.7,11992.3,0.5,0.5,2801,3718,4749,5557,5595,4872,4009,3506,3676,4884,4078,1456,151,860.694
220,8455.12,6901.16,10315.2,3635.57,2913.92,12354.3,0.5,3214,4069,5158,6190,6273,5357,4073,3054,2837,2813,4875,4411,636,295.087
