,16,17,18,19,20,21,22,16,16.5,17,17.5,18,18.5,19,19.5,20,20.5,21,21.5,22,fitness
0,8524.68,7076.05,42260.7,100000,0.5,0.5,0.5,2865,4622,7800,13175,23850,38508,46770,51258,68732,40264,6136,330,1,62926.7
5,4656.47,0.5,28352.6,8555.62,0.5,0.5,0.5,1261,1985,3115,5000,7869,13820,26435,57649,67603,17456,329,2,1,144449
10,520.885,0.5,3621.06,196.115,0.5,0.5,0.5,169,229,342,494,882,2357,9334,10941,1414,9,1,1,1,20127
15,1448.94,2780.24,0.5,37327.8,0.5,0.5,0.5,699,960,1343,1968,3079,5087,12202,26889,25878,13941,3171,41,1,35788.4
20,2720.18,9454.47,0.5,62638.9,3202.31,0.5,0.5,1936,2513,3720,5347,8340,11796,16187,24450,41440,40482,13443,943,5,59482.9
25,5480.3,6082.48,7625.2,30925.8,26295.9,0.5,0.5,2399,2870,3741,5303,7352,10140,12999,15205,17851,25447,33301,5425,32,38398.9
30,5851.07,2342.95,11541.8,9410.52,51748.1,0.5,0.5,1948,2359,3135,4077,5482,7568,9881,12413,15527,22316,25912,7345,215,12423
35,6759.86,2297.26,12513.9,6853.37,49600.2,0.5,0.5,2193,2662,3407,4354,5625,7255,9412,11551,13827,18060,25754,8921,220,11709.2
40,5355.39,861.628,6755.9,5007.14,34327.5,0.5,0.5,1751,1861,1943,2503,3176,4200,5548,7604,10206,17553,25664,5864,72,20456.2
45,7290.7,743.738,10569.2,3970.58,36395.7,1666.02,0.5,2333,2402,2726,3461,4363,5460,6943,8589,9709,11562,22052,11869,152,14321.4
50,7503.91,2739.38,7583.14,11156.3,26149,0.5,0.5,2714,2804,3181,3709,4710,5765,7250,9013,10057,12838,22267,7004,43,19428.6
55,8856.58,2621.84,8049.55,11892.4,20435.6,28532.8,0.5,3076,3252,3432,3974,4828,5870,7744,9373,10102,10840,17028,14539,843,3228.24
