,16,17,18,19,20,21,22,16,16.5,17,17.5,18,18.5,19,19.5,20,20.5,21,21.5,22,fitness
0.0,235.9125039762145,395.9532889548382,1.2991229988891975,269.9910679926351,0.3083293775528362,0.2091862490256469,0.254778761410975,70286.1
5.0,135.48057620467284,185.24259796225138,289.2821278524319,1.8381871215632808,0.4709120301776628,0.2830691655069467,0.30119935720740587,40866.6
10.0,87.54631495227474,136.55893448508078,169.5187893525522,3.4416492521018123,105.07810942250661,0.7983580780030046,0.7445306126225807,30113.3
15.0,467.556203621518,222.72867243349694,477.534490756961,868.8544813174638,0.5489013569255482,0.31916471107555167,0.3414734920595741,66747.3
20.0,481.0889760945466,233.99790763666192,495.1399938274297,707.3840257623355,0.5508540654558913,0.32316223566926283,0.35341600845732113,67952.5
25.0,237.18066055861712,67.901095112606,270.5582573817629,284.3351588829364,0.29816806925566813,0.20228955269963658,0.2677823213953219,123567.0
30.0,215.21016294149464,210.7320027677638,4.081970555108434,238.28232983393926,1.3986318920990277,0.5224242006977127,0.4962023670809146,94499.3
35.0,185.12662231900302,177.20230539395007,131.87801090653494,324.46433116953284,113.25182127694816,0.7644414963482484,0.6931868047896924,53125.1
40.0,416.7232669269404,349.58881986844,245.69425220768127,595.2926061223585,147.37333881563586,0.8061098198999547,0.7410272845735747,45121.8
45.0,201.61428927806605,161.05740964123206,85.3761595156103,225.42654032670825,208.31182866622964,1.1217022664457958,0.9818028169208155,24138.7
50.0,271.55977171348496,294.2552014102021,116.64130919659556,396.9560270968165,125.24480332898409,0.9550662585476924,0.875436767437838,32385.2
55.0,229.25740690283297,297.2954865712433,103.63115071271613,376.0186347678491,62.30831696088244,1.0864054106320564,1.0360768022093811,14904.7
60.0,234.80031908822914,227.34355997362943,145.474258786979,363.1180819047058,10.138459260971782,1.0108839886660792,0.9543350851162348,11730.1
65.0,197.7646154065503,199.39364950618446,111.11184992131217,306.08855283122944,44.479409619540874,0.9617328412724239,0.8480970213341141,11195.4
70.0,270.3088328457564,166.61707980890952,163.45196355677984,214.92306012481018,158.18895821061795,0.903950166829815,0.7600881237926645,26821.4
75.0,226.7805346785097,201.39953110757867,19.414835722460047,231.61080006481697,148.0430573523025,1.313305646615726,1.1043279142149836,9053.07
80.0,733.6989933396829,444.39336514351265,575.7444986811491,804.7711934489641,0.7794201347173514,0.410168255067023,0.39996717447177665,22975.2
85.0,508.36739986680345,377.80438932986414,312.1671014389483,562.694950307499,98.3898746466613,0.7970313152212176,0.6999364147654584,23029.4
90.0,303.69916952949404,198.13316172250734,129.36066545727704,212.80055213203912,114.34352012100162,1.0798827710565901,0.8757287193225117,14982.0
95.0,227.23575677716036,208.42353763434213,107.56918123223248,189.07379892383705,121.04798214672344,1.4474809404823683,1.0965479120922192,10743.9
100.0,390.48530791644043,224.36921010543313,176.33045011825186,220.00424109012576,45.56898592493872,0.7755359122803098,0.6603669118956321,16887.6
105.0,350.73733440814743,182.04830624694566,180.72220512773401,213.98559703057106,45.57184176584077,0.8214752622539971,0.7528526557025509,13711.3
110.0,349.9605393551251,155.44521176845663,224.51554738053625,186.58049525715214,0.9699050490047125,0.4970895528330275,0.5205268334508508,18426.2
