,16,17,18,19,20,21,22,16,16.5,17,17.5,18,18.5,19,19.5,20,20.5,21,21.5,22,fitness
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1184.07,514.699,5605.58,2969.8,18492.7,12905.7,0.5,361,548,875,1513,2346,3212,4049,4623,5356,8846,14678,13081,204,10732.8
10,1066.72,838.331,4854.85,5729.88,14111.9,19161.9,0.5,364,557,923,1477,2471,3410,4276,5207,5825,7478,12847,13423,338,6687.48
15,22.5045,0.5,151.952,0.5,0.5,0.5,7.02011,7,10,14,24,37,125,443,217,1,1,1,1,1,635.919
20,1075.81,1009.7,3539.43,6879.21,9244.21,16880.7,42183.7,399,575,857,1342,2164,2960,3944,4693,5444,6219,8329,16083,2448,1174.94
25,1377.16,1284.13,4579.24,6684.48,12729.5,8770.08,60383,509,729,1121,1706,2563,3477,4329,5259,5854,6515,8014,14658,3726,123.384
30,1418.45,1463.68,4289.24,6233.15,12260.7,10298.4,45841.3,541,772,1174,1741,2467,3227,4110,4964,5715,6453,7695,12970,2965,167.59
35,1400.38,1223.61,3646.34,5477.3,10403.8,10344.3,44587,485,769,1014,1459,2095,2886,3472,4287,5045,5682,7157,12731,2751,252.405
40,1526.04,1495.51,3188.13,6470.91,5368.33,26470.8,4269.29,589,803,1110,1532,2153,2736,3383,4017,4784,5762,8632,13056,1140,1678.58
45,1161.34,1099.81,2423.76,4963.65,5742.3,19310.3,18133.2,470,573,837,1192,1572,2121,2682,3379,4033,4994,7067,13157,1364,1769.5
50,1005.29,795.471,2145.12,3177.32,7891.13,8900.91,44855.2,366,498,663,940,1263,1631,2150,2867,3605,4398,5964,12352,2466,471.049
55,1467.59,710.113,2667.34,3668.51,11365.8,1573.05,56756.2,516,600,805,1069,1382,2127,2687,3496,4290,4936,5423,10799,3698,127.087
60,1189.46,697.576,1654.62,4568.26,6817.02,9938.84,22600,422,519,659,796,1090,1847,2489,3018,3811,4247,5017,9481,1363,780.383
65,927.919,447.063,1360.23,2431.36,4288.58,8620.66,18956,361,347,496,597,831,1104,1473,1873,2361,2913,4049,7520,1163,512.88
70,1081.37,371.959,1615.44,1627.63,5724.92,2579.71,32688.9,370,403,534,604,823,1120,1348,1688,2219,2776,3349,6648,2162,71.4117
75,1151.62,452.282,1543.53,1264.21,6003.03,688.233,39101.4,403,442,553,658,787,991,1205,1637,2087,2533,3221,6771,2706,112.979
80,1384.25,418.778,1561.33,1394.42,5745.93,0.5,40201.4,481,498,599,672,795,1023,1287,1573,2031,2445,3009,6250,3530,557.038
85,1218.34,338.581,1423.51,1261.96,4337.51,3107.93,32191.8,412,447,499,597,729,910,1072,1354,1778,2173,3257,6495,2087,14.1628
90,1197.5,419.162,915.109,1907.12,1915.15,10062.4,6832.21,427,447,481,514,644,791,1011,1263,1617,2068,3698,5253,702,369.437
95,1085.17,382.167,891.435,1209.25,3169.28,8270.01,0.5,389,396,461,483,520,696,839,1162,1577,2149,4142,3486,222,800.78
100,1036.86,414.245,767.364,1607.74,1795.78,8416.3,4699.4,386,384,444,461,550,685,838,1124,1443,1742,3073,4446,517,437.904
105,1059.41,351.703,989.723,1072.75,3099.44,4406.41,22449.6,356,409,433,490,542,714,789,1075,1413,1877,2826,5690,1328,103.533
110,1065.68,205.785,1091.16,859.422,3198.47,2923.45,25935.1,371,353,406,430,590,605,833,948,1332,1735,2546,5637,1513,86.6878
115,1308.23,323.023,1332.04,944.925,3391,1201.53,28413.9,456,449,530,568,665,819,858,1090,1264,1622,2245,5227,1757,51.7883
120,1452.15,425.682,1413.82,840.228,3620.63,799.8,30311.4,494,541,568,671,729,799,871,1093,1341,1528,2327,5419,1817,16.3638
125,1425.89,546.674,1554.11,844.146,3093.52,3038.01,18449.9,495,562,609,756,833,842,862,1053,1340,1542,2425,4359,1155,32.307
130,1416.28,739.971,1202,1429.81,1071.66,8679.29,1653.26,504,608,646,739,845,801,852,980,1172,1508,3164,3323,485,222.508
135,1176.1,802.888,1001.05,1770.84,228.167,12381.5,0.5,461,529,568,775,792,777,838,1044,1269,1540,4349,4512,472,818.381
140,1109.14,540.455,1242.33,853.904,2885.38,7724.02,0.5,419,439,516,664,732,670,791,1098,1358,1896,4136,3009,224,809.321
145,555.866,310.149,974.978,0.5,4307.57,0.5,0.5,216,220,321,411,475,406,533,752,1072,1569,2243,713,21,1027.43
150,268.799,348.777,118.092,762.029,884.834,0.5,0.5,132,146,174,232,229,227,292,450,565,990,990,146,1,1399.73
155,760.655,799.064,546.04,1252.4,3200.03,0.5,0.5,346,374,473,583,583,534,704,971,1435,3152,3426,479,4,4462.07
160,1355.79,498.022,1595.1,0.5,9285.66,0.5,0.5,502,482,641,720,712,760,1036,1460,2014,4666,6231,1387,39,4398.05
165,1399.45,1467.92,768.536,2505.4,4796.35,0.5,0.5,605,722,832,1011,985,952,1211,1678,2614,4925,3179,430,9,4779.04
170,1266.46,1588.84,0.5,4498.17,265.494,0.5,0.5,571,695,808,879,883,938,1212,1866,2637,2370,682,33,1,3189.53
175,1640.03,1939.82,0.5,4729.9,574.923,0.5,0.5,722,880,1028,1023,1006,1102,1280,2057,2472,1755,837,90,1,2264.02
180,1623.68,1176.51,1184.13,1872.08,4013.93,0.5,0.5,650,728,825,996,985,976,1098,1446,1749,2961,3134,507,7,3207.15
185,1696.6,471.05,1879.22,42.8801,5772.08,261.694,0.5,580,607,708,818,820,814,962,1140,1363,2342,2787,867,51,1119.47
190,1839.04,1442,1165.83,2039.23,1457.8,7598.69,0.5,720,843,1039,1056,1046,987,1113,1314,1362,1499,3092,3075,237,554.417
195,2008.23,1326.4,1368.26,2239.36,1130.53,8116.15,1529.71,785,868,1000,1133,1120,1069,1211,1328,1453,1500,2751,3824,352,583.438
200,2721.63,913.318,2592.32,475.355,5931.49,3234.85,0.5,921,1026,1175,1243,1245,1272,1259,1477,1729,2399,4385,2483,75,1926.53
205,2517.26,872.796,2758.06,226.424,6907.74,81.6813,0.5,889,922,1122,1281,1269,1242,1307,1565,1749,2151,4022,1523,32,2109.95
210,2232.03,1107.35,1755.63,1952.39,2967.21,6093.78,7085.05,804,913,1030,1103,1160,1194,1358,1477,1737,1914,3347,3016,1075,243.773
215,2241.41,725.51,2103.74,1343.14,4943.05,0.5,23542.5,796,819,909,1050,1131,1171,1367,1551,1826,1828,2488,3675,2423,594.696
220,2172.25,867.371,1581.64,2326.44,5616.96,420.233,27256.3,802,815,905,993,1049,1152,1699,1984,2333,2175,2700,5222,1617,56.1369
