,16,16.5,17,17.5,18,18.5,19,19.5,20,20.5,21,21.5,22,fitness
0,22568.4,16278.3,9988.26,54994.1,100000,52251.1,4502.28,2251.39,0.5,0.5,0.5,0.5,0.5,95948.8
5,20521.1,10260.8,0.5,43461.3,86922.2,45457,3991.77,1996.14,0.5,0.5,0.5,0.5,0.5,111795
10,61.8971,31.1985,0.5,249.224,497.947,266.293,34.6386,17.5693,0.5,0.5,0.5,0.739062,0.978123,2840.28
15,22.5045,11.5022,0.5,76.2258,151.952,76.2258,0.5,0.5,0.5,0.5,0.5,3.76006,7.02011,635.919
20,1842.17,921.335,0.5,4059.08,8117.66,5668.19,3218.71,1609.6,0.5,0.5,0.5,0.5,0.5,22807.2
25,5104.56,4965.97,4827.37,2413.94,0.5,20984.1,41967.7,20984.1,0.5,0.5,0.5,0.5,0.5,37044.7
30,15576.1,15626.9,15677.8,7839.15,0.5,30798.4,61596.3,40245,18893.6,9447.06,0.5,0.5,0.5,39427.5
35,32300.1,27724.6,23149.1,11574.8,0.5,50000.2,100000,50000.2,0.5,0.5,0.5,0.5,0.5,65015.6
40,26413,22029.8,17646.6,8823.53,0.5,42448.3,84896.1,42448.3,0.5,0.5,0.5,0.5,0.5,53631.9
45,25771.6,24873.9,23976.2,11988.3,0.5,42867.1,85733.7,42867.1,0.5,0.5,0.5,0.5,0.5,47734
50,27042.1,24326.1,21610.2,13248.2,4886.2,47133.9,89381.6,44691,0.5,0.5,0.5,0.5,0.5,31381.1
55,61602.6,44062.6,26522.6,31232.4,35942.2,67971.1,100000,52482.2,4964.33,2482.41,0.5,0.5,0.5,34814.3
60,72940.8,52218.7,31496.6,46927.5,62358.4,77357.7,92357,64922.5,37487.9,18744.2,0.5,0.5,0.5,11009.2
65,66251.8,50532,34812.2,50553.3,66294.3,78848.1,91401.9,59355.9,27310,13655.2,0.5,0.5,0.5,10840.7
70,46471,37909.1,29347.1,30429.4,31511.7,55107.3,78702.8,42357.8,6012.86,3006.68,0.5,0.5,0.5,13680.8
75,15393.1,12924.2,10455.4,6701.06,2946.76,16778.3,30609.8,15639.6,669.477,334.989,0.5,0.5,0.5,10871.5
80,38835.2,28519,18202.7,17768.9,17335.1,27798,38260.9,19874.3,1487.69,744.093,0.5,0.5,0.5,11498.6
85,15869.5,12678.4,9487.34,10947.6,12407.8,14526.6,16645.3,8322.88,0.5,0.5,0.5,0.5,0.5,10485.5
90,10562.3,6212.36,1862.4,8860.86,15859.3,7957.44,55.5575,28.0288,0.5,0.5,0.5,0.5,0.5,12246.7
