,16,17,18,19,20,21,22,16,16.5,17,17.5,18,18.5,19,19.5,20,20.5,21,21.5,22,fitness
0,997.75,4128.95,2856.17,19907.8,918.048,0.5,0.5,703,1120,1759,2848,4206,5658,6281,6842,8246,14320,6908,219,2,18019.2
5,1020.85,3042.34,3060.42,16105.4,5231.04,0.5,0.5,591,944,1420,2336,3548,4828,5847,6049,8035,11926,8036,997,6,14704.7
10,1417.25,973.039,7146.45,5942.6,10238.8,18876.1,0.5,465,753,1114,2159,3501,4212,4619,4879,5248,6085,11278,8644,483,2562.35
15,1444.6,1424.29,4707.35,9343.23,4896.49,25693.2,0.5,556,762,1191,1834,2864,4065,4767,5054,5439,5632,8968,11652,827,1739.34
20,1175.91,1329.94,3461.69,7702.63,3755.57,25881.2,0.5,455,683,956,1531,2286,3069,3804,4262,4555,5091,8996,10320,982,1002.61
25,982.952,1367.43,3055.04,6831.35,4045.98,21786.5,10066.4,401,614,939,1377,2099,2729,3425,3887,4193,4713,7929,10471,1350,709.515
30,1293.87,1088.86,3749.95,6092,7621.48,15098.8,31585.9,496,636,930,1531,2142,2926,3498,4258,4706,5133,7355,12705,2000,774.766
35,1628.59,1388.31,3955.62,5329.6,12856.1,0.5,71856.6,588,834,1184,1623,2222,2980,3763,4541,5071,5393,6146,12072,5402,357.801
40,1518.5,789.464,3491.93,3930.39,10850.5,1741.44,52965.2,524,663,859,1318,1799,2371,3016,3673,4162,4703,5486,9626,4002,224.074
45,1758.13,1149.58,3557.96,3970.21,10375.3,3221.22,40062.8,615,819,1088,1440,1965,2454,2937,3712,4161,4585,5213,8545,2810,33.7077
50,1803.23,1252.58,3385.83,3994.95,7892.55,6547.05,30410.4,647,848,1102,1493,1926,2336,2830,3196,3761,4138,4806,8995,1764,324.657
55,1711.12,1089.12,2769.17,3798.38,7114.88,5215.48,33807,603,773,1032,1196,1671,2043,2576,2893,3364,3734,4420,8719,1936,225.351
60,1452.8,860.236,2502.31,3125.72,6720.34,4679.46,34933.5,520,634,838,1066,1437,1756,2211,2585,3053,3367,4383,8188,2138,63.8997
65,1409.96,595.003,2193.61,2584.29,6444.79,2705.09,40784.8,471,590,676,910,1167,1540,1926,2263,2630,3132,4050,7727,2887,79.7164
70,1248.77,652.702,1697.97,3000.65,4198.22,9265.24,20220.6,470,500,646,814,1056,1374,1749,2142,2540,2924,4523,7465,1342,299.158
75,1339.7,543.792,1726.17,2452.56,3575.69,10490.3,12726.3,492,511,606,795,1036,1216,1501,1881,2265,2804,4258,7036,948,555.176
80,1251.28,347.877,1704.14,1527.07,6228.16,389.529,33016.7,432,450,531,685,832,1096,1396,1740,2221,2532,3150,5393,2949,449.965
85,1491.92,263.821,1536.56,1351.04,6249.14,0.5,29258.9,490,520,534,617,780,949,1275,1711,2136,2436,2861,4837,2512,327.518
90,1236.01,437.489,1113.63,1767.5,4237.85,4366.48,13429.6,445,454,521,584,664,905,1150,1588,1880,2255,2973,3957,1141,24.1828
95,913.983,424.038,824.159,1716.37,3141.36,6784.81,0.5,322,383,390,496,569,713,1012,1395,1739,1927,3042,3111,243,384.44
100,697.551,38.3603,948.13,664.84,5079.96,2533.95,0.5,229,215,245,309,399,575,846,1216,1438,2002,4158,2808,46,2758.41
105,510.53,99.9649,593.085,961.16,3722.79,3275.68,0.5,186,161,209,228,326,447,823,1054,1295,1598,3587,2454,57,1986.75
110,562.237,79.959,613.441,920.609,4500.02,0.5,0.5,181,197,189,238,330,467,803,1061,1323,2621,3431,678,10,2878.32
115,399.171,389.328,0.5,2467.84,402.496,0.5,0.5,182,191,207,253,315,480,663,1081,1605,1489,472,34,1,1932.22
120,484.394,308.959,261.187,1693.69,1062.89,0.5,0.5,183,222,213,261,333,522,617,741,903,1473,2777,402,1,3537.06
125,1082.35,170.337,1231.13,1374.91,4031.71,0.5,0.5,351,366,417,443,605,879,1138,1229,1262,1696,3755,1509,8,3415.31
130,959.497,0.5,1494.55,814.509,5140.04,0.5,0.5,310,285,339,429,587,869,1130,1238,1334,1761,4357,2507,13,4290.76
135,977.795,0.5,1303.2,1526.56,2841.19,5883.04,0.5,317,295,307,413,584,924,1081,1225,1310,1847,3861,2947,107,1539.26
140,910.714,182.301,1016.92,2357.13,1370.02,7109.51,0.5,322,303,342,421,605,944,1201,1335,1251,1505,3448,3184,141,1183.86
145,903.264,74.9655,1023.78,2165.99,941.761,7967.67,0.5,298,299,274,394,583,860,1102,1202,1149,1444,3425,3856,147,1465.71
150,1047.86,91.3863,1130.15,2248.73,811.996,7951.55,0.5,338,343,349,395,648,977,1103,1225,1148,1404,3344,4020,141,1608.82
155,912.582,132.071,1013.8,2486.83,0.5,8034.12,2892.21,309,302,320,394,604,974,1142,1143,1033,1170,2554,4169,344,776.415
160,718.512,192.15,875.874,2307.55,0.5,6685.97,3950.53,258,249,291,385,518,909,1071,1014,904,1038,2118,3883,332,728.205
165,1002.82,184.96,1029.28,2514.81,0.5,7174.52,336.916,339,342,365,422,631,992,1160,1132,1050,1032,2186,3469,224,801.241
170,1169.85,308.06,1202.25,2942.2,0.5,7904.34,1937.1,389,444,429,552,788,1101,1370,1364,1137,1256,2373,4011,309,751.696
175,1301.72,388.113,1150.5,3296,0.5,7747.72,5363.34,457,471,518,556,833,1193,1421,1493,1308,1283,2547,4265,451,620.774
180,1153.1,356.129,1239.38,3155.24,1397.51,3064.57,19477.2,407,420,471,576,791,1228,1551,1596,1373,1264,2062,4727,989,200.578
185,1626.21,200.906,1479.77,2953.72,2307.83,2347.09,26571.4,571,520,513,642,859,1213,1620,1696,1594,1409,2435,5560,1382,137.265
190,1470.97,322.577,1465.78,2760.63,3595.11,233.081,30155.2,472,537,566,593,867,1277,1584,1812,1767,1605,2282,5217,1782,6.68516
195,1364.54,243.75,1486.18,2409.12,4474.07,0.5,29158.8,457,470,492,587,846,1132,1530,1831,1994,1799,2422,4628,2401,251.67
200,1374.46,360.078,1420.91,2227.81,4027.03,760.489,25820,465,505,520,651,792,1122,1397,1721,1791,1701,2493,4468,1851,80.9784
205,1232.52,340.251,1112.39,2251.14,2787.5,1570.89,31595.8,416,453,479,529,680,993,1290,1453,1432,1514,2545,5526,2070,24.2456
210,1216.53,274.887,1262.71,1749.7,3237.93,0.5,29963.8,415,426,462,532,707,917,1145,1366,1410,1371,2035,4837,2011,57.1457
215,1157.83,339.051,1465.99,1889.39,3446.54,0.5,23290.9,400,421,490,615,760,1095,1277,1400,1517,1536,1678,4277,1319,73.5771
220,1037.41,359.117,1247.54,2422.32,3255.39,0.5,26066,357,399,442,566,734,1092,1404,1572,1599,1542,1766,4275,1912,134.535
225,1026.09,463.701,1214.64,2516.33,3997.12,0.5,28850.6,403,373,513,595,755,1116,1417,1808,1864,1774,2049,4693,2279,239.579
230,1261.84,292.215,1333.58,2485.54,4451.91,1209.44,25997,418,460,470,575,767,1125,1540,1828,1991,2035,2500,5212,1512,29.8723
235,1303.35,269.883,1202.01,2609.47,2883.04,8737.68,6633.06,452,458,435,575,760,1010,1424,1723,2037,2288,3474,5039,645,385.531
240,1051.95,393.654,1208.21,1713.81,3764.46,6113.4,0.5,359,412,467,557,680,918,1188,1462,1743,2019,3667,4306,108,2054.94
