,16,16.5,17,17.5,18,18.5,19,19.5,20,20.5,21,21.5,22,fitness
0,5551.3,2775.9,0.5,19595.1,39189.6,26862.7,14535.7,7268.09,0.5,0.5,0.5,0.5,0.5,76065
5,2522.32,1261.41,0.5,8130.48,16260.5,9700.57,3140.67,1570.59,0.5,0.5,0.5,0.5,0.5,69259.1
10,1239.65,620.075,0.5,3168.05,6335.59,4137.46,1939.33,969.916,0.5,0.5,0.5,0.5,0.5,43429.6
15,690.078,2248.06,3806.04,1903.27,0.5,11824.1,23647.6,13953.1,4258.52,2129.51,0.5,0.5,0.5,41580.9
20,2369.98,2399.65,2429.32,4764.07,7098.83,10052.5,13006.1,21379.3,29752.4,14876.5,0.5,0.5,0.5,17650.1
25,3545.25,2200.64,856.019,5327.66,9799.3,7065.21,4331.11,19097.3,33863.6,17213.7,563.884,282.192,0.5,12271.4
30,2302.31,2025.55,1748.79,3491.11,5233.43,6686.3,8139.17,11450.3,14761.4,19919.5,25077.6,12539.1,0.5,2982.82
35,2468.83,2145.67,1822.52,3254.28,4686.04,7187.6,9689.17,10898.3,12107.5,18215.2,24322.8,21309.1,18295.4,427.614
40,2495.45,1959.21,1422.97,2730.27,4037.58,6606.83,9176.07,9447.46,9718.84,19931.4,30144,15072.2,0.5,699.338
45,2338.49,1639.99,941.497,2662.1,4382.69,4707.9,5033.1,8788.11,12543.1,14398.7,16254.3,8127.42,0.5,6646.68
50,2616.76,1829.14,1041.53,2653,4264.48,4377.99,4491.5,7624.38,10757.3,14996.2,19235.1,9617.82,0.5,5755.6
55,3292.29,2552.68,1813.08,2693.12,3573.16,6015.23,8457.3,6550.66,4644.02,18331.6,32019.2,16497.2,975.251,3364.03
60,3828.58,2721.05,1613.52,2730.84,3848.17,5767.66,7687.15,6862.55,6037.94,19341.2,32644.5,19440.9,6237.28,1811.66
65,3943.81,2576.38,1208.94,2357.36,3505.77,4407.47,5309.17,7001.95,8694.74,13223.2,17751.6,26028.2,34304.9,362.653
70,5162.22,3234.89,1307.56,2779.43,4251.3,5034.73,5818.16,8182.14,10546.1,13670.3,16794.5,26759.4,36724.2,939.092
75,5060.3,3277.99,1495.68,2545.55,3595.43,4940.39,6285.35,6775.12,7264.88,15164.5,23064,14803.7,6543.44,1683.26
80,5671.35,3106.87,542.394,1955.32,3368.24,4405.88,5443.53,7209.5,8975.46,13420.3,17865.2,8932.83,0.5,1790.75
85,5735.52,3358.87,982.231,1839.4,2696.57,4643.57,6590.56,7318.87,8047.17,12197.1,16347,12983.3,9619.66,839.359
90,3573.29,1955.33,337.384,1418.49,2499.59,2733.87,2968.16,7884.93,12801.7,9627.64,6453.57,3227.04,0.5,1288.47
95,2627.28,2262.57,1897.86,949.181,0.5,4838.36,9676.23,4838.36,0.5,0.5,0.5,0.5,0.5,6989.32
100,2093.22,1046.86,0.5,1220.92,2441.34,2599.64,2757.93,1379.22,0.5,0.5,0.5,0.5,0.5,8254.02
105,4727.48,2801.84,876.211,1977.13,3078.05,4994.75,6911.45,3455.97,0.5,0.5,0.5,0.5,0.5,7258
110,3759.52,2989.98,2220.43,1110.47,0.5,5014.17,10027.8,5014.17,0.5,0.5,0.5,0.5,0.5,8180.15
115,4275.92,2569.39,862.847,1371.84,1880.83,3643.2,5405.57,2703.03,0.5,0.5,0.5,0.5,0.5,6304.41
120,5222.57,3649.01,2075.45,1582.09,1088.73,5471.83,9854.92,4927.71,0.5,0.5,0.5,0.5,0.5,4752.99
125,3481.91,2343.93,1205.96,839.38,472.803,3705.79,6938.77,3833.4,728.02,364.26,0.5,0.5,0.5,6231.41
130,3275.69,2105.02,934.345,722.901,511.458,3145.93,5780.39,3339.72,899.044,449.772,0.5,0.5,0.5,5816.16
135,3660.23,2105.28,550.334,655.354,760.374,3386.78,6013.19,3360.59,707.986,354.243,0.5,0.5,0.5,3994.02
140,4123.87,2363.81,603.74,838.032,1072.32,3456.18,5840.03,3335.28,830.533,415.517,0.5,0.5,0.5,4813.19
145,4617.27,2308.88,0.5,1085.22,2169.94,2990.43,3810.92,3771.62,3732.33,1866.41,0.5,0.5,0.5,3639.67
150,5510.68,2755.59,0.5,1430.54,2860.58,2996.3,3132.02,3902.72,4673.41,3895.51,3117.6,1559.05,0.5,4114.09
155,6214.78,3107.64,0.5,1692.06,3383.62,3660.56,3937.49,3371.11,2804.73,5676.81,8548.89,4274.7,0.5,2909.85
160,8044.62,4022.56,0.5,1968.75,3937,4457.65,4978.29,4058.01,3137.73,6307.34,9476.94,4738.72,0.5,3508.75
165,6410.69,3205.59,0.5,1873.47,3746.45,3646.65,3546.84,4305.42,5064.01,3975.41,2886.82,1443.66,0.5,6042.39
170,7085.21,3542.86,0.5,1866.32,3732.14,4773.69,5815.23,3627.68,1440.13,4580.57,7721.02,3860.76,0.5,3658.54
175,7448.89,3724.69,0.5,2119.13,4237.76,5509.49,6781.21,3390.86,0.5,5824.39,11648.3,5824.39,0.5,2304.34
180,6805.78,3403.14,0.5,2009.43,4018.36,5248.29,6478.23,3239.37,0.5,7279.24,14558,8615.07,2672.17,1829.2
185,7033.38,3597.12,160.868,1952.01,3743.15,5710.04,7676.92,3838.71,0.5,6215.04,12429.6,16026.5,19623.4,497.382
190,7198.62,3713.85,229.073,2075.82,3922.56,5688.92,7455.28,5334.89,3214.5,3601.52,3988.55,22189.6,40390.6,163.83
195,6694.91,3372.88,50.8635,1978.77,3906.67,5440.74,6974.81,5360.49,3746.17,3403,3059.83,21507.5,39955.3,128.283
