,16,17,18,19,20,21,22,16,16.5,17,17.5,18,18.5,19,19.5,20,20.5,21,21.5,22,fitness
0,5551.3,0.5,39189.6,14535.7,0.5,0.5,0.5,1504,2363,3998,7015,12402,18846,26476,38016,35738,12094,953,4,1,76065
5,2522.32,0.5,16260.5,3140.67,0.5,0.5,0.5,719,1077,1658,2723,4541,7494,14499,35930,28961,2235,23,1,1,69259.1
10,1239.65,0.5,6335.59,1939.33,0.5,0.5,0.5,368,528,676,1029,1778,3157,9073,24282,14774,961,7,1,1,43429.6
15,690.078,3806.04,0.5,23647.6,4258.52,0.5,0.5,623,891,1431,2081,3154,4655,6367,9100,16153,26802,15288,903,4,41580.9
20,2369.98,2429.32,7098.83,13006.1,29752.4,0.5,0.5,895,1317,1893,2887,4354,6306,7800,9360,12646,19544,19569,4092,58,17650.1
25,3545.25,856.019,9799.3,4331.11,33863.6,563.884,0.5,1060,1393,1959,2687,4042,5539,6849,7897,8724,11860,20877,8286,142,12271.4
30,2302.31,1748.79,5233.43,8139.17,14761.4,25077.6,0.5,817,1142,1529,2154,3058,4041,5223,6491,7221,8528,14266,12155,669,2982.82
35,2468.83,1822.52,4686.04,9689.17,12107.5,24322.8,18295.4,940,1145,1509,2207,3045,3953,5440,6685,7283,8149,10944,13550,2135,427.614
40,2495.45,1422.97,4037.58,9176.07,9718.84,30144,0.5,894,1094,1326,1849,2623,3636,4997,5837,6731,7878,12218,11971,1271,699.338
45,2338.49,941.497,4382.69,5033.1,12543.1,16254.3,0.5,789,957,1147,1718,2178,3050,3850,4586,5250,6259,11611,12103,277,6646.68
50,2616.76,1041.53,4264.48,4491.5,10757.3,19235.1,0.5,889,1052,1269,1678,2266,2770,3427,4201,4888,5947,11864,11988,343,5755.6
55,3292.29,1813.08,3573.16,8457.3,4644.02,32019.2,975.251,1225,1367,1642,1961,2576,3324,4105,4788,5557,6231,9667,16426,1078,3364.03
60,3828.58,1613.52,3848.17,7687.15,6037.94,32644.5,6237.28,1425,1452,1704,2028,2564,3245,4047,4682,5706,6792,10817,15601,1478,1811.66
65,3943.81,1208.94,3505.77,5309.17,8694.74,17751.6,34304.9,1390,1433,1565,1749,2122,2666,3266,4096,4867,5873,8642,13289,2512,362.653
70,5162.22,1307.56,4251.3,5818.16,10546.1,16794.5,36724.2,1804,1796,1977,2030,2522,3107,3746,4619,5606,6472,8451,14904,2325,939.092
75,5060.3,1495.68,3595.43,6285.35,7264.88,23064,6543.44,1799,1821,1899,2008,2409,2861,3454,4479,5115,5845,8223,12538,1124,1683.26
80,5671.35,542.394,3368.24,5443.53,8975.46,17865.2,0.5,1937,1821,1594,1674,2029,2469,3260,4361,5170,5211,8070,9344,561,1790.75
85,5735.52,982.231,2696.57,6590.56,8047.17,16347,9619.66,2115,1839,1731,1768,1935,2452,3501,4616,5083,5092,7228,9348,1152,839.359
90,3573.29,337.384,2499.59,2968.16,12801.7,6453.57,0.5,1196,1125,1127,1078,1296,1740,2592,3592,4324,5401,7161,4150,265,1288.47
95,2627.28,1897.86,0.5,9676.23,0.5,0.5,0.5,1166,1110,1152,1236,1494,1818,2805,4149,6215,4540,598,18,1,6989.32
100,2093.22,0.5,2441.34,2757.93,0.5,0.5,0.5,657,636,699,760,892,1351,2844,5032,3908,996,42,1,1,8254.02
105,4727.48,876.211,3078.05,6911.45,0.5,0.5,0.5,1570,1604,1625,1672,1864,2386,3557,5752,5462,1913,187,4,1,7258
110,3759.52,2220.43,0.5,10027.8,0.5,0.5,0.5,1539,1553,1487,1452,1598,2090,2950,3482,4496,6434,2457,33,1,8180.15
115,4275.92,862.847,1880.83,5405.57,0.5,0.5,0.5,1507,1460,1310,1347,1488,1764,2315,2727,3679,4133,533,4,1,6304.41
120,5222.57,2075.45,1088.73,9854.92,0.5,0.5,0.5,2126,1895,1816,1822,2023,2561,3255,3828,4049,4229,1063,20,1,4752.99
125,3481.91,1205.96,472.803,6938.77,728.02,0.5,0.5,1397,1260,1081,1093,1248,1708,2272,2358,2641,4412,3388,171,1,6231.41
130,3275.69,934.345,511.458,5780.39,899.044,0.5,0.5,1428,1053,998,955,1070,1434,2007,2062,2011,3453,3804,343,1,5816.16
135,3660.23,550.334,760.374,6013.19,707.986,0.5,0.5,1437,1156,915,913,1069,1553,2142,2183,1925,2692,2885,198,1,3994.02
140,4123.87,603.74,1072.32,5840.03,830.533,0.5,0.5,1607,1281,1088,1025,1192,1723,2166,2077,1911,3098,3287,320,1,4813.19
145,4617.27,0.5,2169.94,3810.92,3732.33,0.5,0.5,1639,1344,1068,1067,1223,1732,2114,2097,1911,2561,3942,879,6,3639.67
150,5510.68,0.5,2860.58,3132.02,4673.41,3117.6,0.5,1948,1613,1365,1181,1364,1986,2410,2244,1812,2184,5621,3018,48,4114.09
155,6214.78,0.5,3383.62,3937.49,2804.73,8548.89,0.5,2210,1837,1470,1458,1665,2285,2623,2372,1863,2453,6430,3596,147,2909.85
160,8044.62,0.5,3937,4978.29,3137.73,9476.94,0.5,2684,2419,1973,1764,1960,2800,3175,2838,2313,2630,7043,4564,149,3508.75
165,6410.69,0.5,3746.45,3546.84,5064.01,2886.82,0.5,2207,1975,1544,1431,1755,2469,2903,2519,1967,2245,6812,3922,41,6042.39
170,7085.21,0.5,3732.14,5815.23,1440.13,7721.02,0.5,2406,2135,1707,1627,1935,2872,3308,2887,2004,1880,5714,4204,101,3658.54
175,7448.89,0.5,4237.76,6781.21,0.5,11648.3,0.5,2549,2173,1858,1896,2195,3145,3703,3140,2230,1876,5128,5282,221,2304.34
