,16,17,18,19,20,21,22,16,16.5,17,17.5,18,18.5,19,19.5,20,20.5,21,21.5,22,fitness
0,39207.9,92128.5,100000,89186.6,0.5,0.5,0.5,22138,31209,44111,61274,84348,98998,88274,62295,35653,15062,2380,53,1,70286.1
5,39949.8,8224.83,91036.7,100000,0.5,0.5,0.5,12359,14573,19846,27874,40465,56571,65989,61132,47967,30012,6407,228,1,40866.6
10,20633.9,15956.1,11893.1,100000,2396.71,0.5,0.5,8881,9154,10323,12935,18237,25956,33458,38012,39416,31770,13495,982,9,30113.3
15,14841.7,15306,6346.31,73752.8,0.5,0.5,0.5,6867,7294,8414,10733,14103,17967,22220,30722,46277,44624,9955,159,1,66747.3
20,23433.8,16596.3,8540.7,63649.7,0.5,0.5,0.5,10050,10071,10781,12478,14969,17118,19981,26268,41863,43695,11943,115,1,67952.5
25,19736.7,2440.31,22960.9,33835.9,0.5,0.5,0.5,6173,6616,7244,8894,10994,13649,20486,43317,73997,34219,3023,13,1,123567
30,21775.3,21257.4,0.5,83746.1,0.5,0.5,0.5,10177,10500,10943,12935,15146,17754,21493,30768,52218,61302,23798,672,2,94499.3
35,31353.7,21124.3,4592.19,78951.6,16472.1,0.5,0.5,13816,13161,13246,14518,16814,19558,23943,31499,38264,42759,26284,2405,23,53125.1
40,46700.2,32147.5,9076.76,79570.1,20259.6,0.5,0.5,19334,20446,20654,21287,22386,23186,25893,31822,40468,42465,20807,2663,32,45121.8
45,51527.2,19826.8,19897.5,50139.7,54692.8,0.5,0.5,18926,19691,19019,18726,18881,20376,24230,29507,31966,33508,32292,7284,126,24138.7
50,58073,28005.9,15418.4,63001.2,40649.1,0.5,0.5,22312,23168,22536,22043,21175,22131,25547,29987,35588,39102,26893,4553,83,32385.2
55,70622,39656.2,19979.7,76611,26517.5,0.5,0.5,27262,29388,29976,28964,27806,27846,30234,34412,36027,25929,13465,3558,79,14904.7
60,49006.4,28132.8,7862.34,74870.3,7975.15,0.5,0.5,19506,20319,20089,19403,19200,21038,25331,30167,29275,16964,7185,1680,24,11730.1
65,39423.8,19104.2,8020.12,58101.6,10419.9,0.5,0.5,15224,15787,15006,14415,15009,16991,20042,24457,23784,13865,9081,2651,20,11195.4
70,58479.9,31864.8,25558.9,66688.5,19009.5,0.5,0.5,22288,24308,25075,25789,26483,27483,28797,27887,25547,26059,23078,5064,27,26821.4
75,59916.5,27142.5,30531.1,48154.2,33185.9,0.5,0.5,21566,24033,25109,24218,24832,25116,25969,25836,24674,19135,16059,6591,87,9053.07
80,58073.8,37277.2,18520.6,65882.9,0.5,0.5,0.5,22559,25356,26510,25861,25628,25542,24220,24072,25627,20920,8736,710,1,22975.2
85,49406.2,30418.8,15791.7,48565.1,2424.12,0.5,0.5,19341,21123,22025,21519,20883,20300,18708,17073,17278,20159,12274,815,5,23029.4
90,67718.4,27741.5,30355.7,32504,19279.6,0.5,0.5,24040,26678,26893,25290,23603,22120,20344,16731,14460,15339,16961,4399,33,14982
95,72611.3,26696,40420.4,23288.3,26909.1,0.5,0.5,25008,28277,28576,27772,25847,23946,20706,16823,13427,13886,16790,5826,65,10743.9
100,57929.9,25892.4,17839.2,35970.8,663.523,0.5,0.5,21671,23020,22088,21001,19693,17991,15355,12652,12123,14983,8227,783,2,16887.6
105,56155.7,23460.1,13147.3,35428.8,675.393,0.5,0.5,20728,22215,20395,18468,17408,15679,13542,12670,13415,12948,5777,333,3,13711.3
