,16,17,18,19,20,21,22,16,16.5,17,17.5,18,18.5,19,19.5,20,20.5,21,21.5,22,fitness
31,0,649.21,930.529,1673.52,3524.39,2599.26,6293.09,1e-07,1e-07,324,501,773,957,1293,1578,1847,1943,1915,1846,1451,7.53776
50,0,975.049,992.954,1742.31,3629.87,2877.47,5886.36,1e-07,1e-07,456,647,870,1079,1342,1629,1933,2024,2044,1824,1473,13.6519
70,0,622.915,485.756,1027.85,2325.18,2619.64,3560.37,1e-07,1e-07,276,381,465,617,740,1042,1214,1431,1497,1361,1005,6.96247
94,0,598.576,208.081,680.937,1526.87,1113.58,2471.92,1e-07,1e-07,253,282,313,360,493,641,760,868,824,716,629,17.5466
110,0,263.306,349.868,383.903,699.984,613.75,1760.49,1e-07,1e-07,135,194,249,338,329,333,391,446,417,436,390,16.9718
130,0,588.4,816.174,197.459,1290.13,15.8313,1947.15,1e-07,1e-07,294,449,544,536,423,439,531,518,417,363,382,19.6664
150,0,882.623,498.323,582.319,1534.8,0.5,1881.91,1e-07,1e-07,382,465,541,497,506,678,718,611,476,407,366,11.5993
178,0,2573.21,877.73,1420.17,692.139,496.358,1344.36,1e-07,1e-07,1075,1206,1243,1082,1047,865,699,506,429,390,296,12.9592
187,0,2130.14,762.319,1066.41,937.64,588.774,1219.53,1e-07,1e-07,889,1019,1016,902,841,757,670,580,502,400,321,10.4996
203,0,1838.99,580.534,918.481,960.138,0.5,1833.22,1e-07,1e-07,739,891,820,757,687,695,605,465,352,328,333,8.1778
