,16,16.5,17,17.5,18,18.5,19,19.5,20,20.5,21,21.5,22,fitness
31,0,0,1414.6,1250.72,1086.85,1650.97,2215.08,2824.66,3434.23,3436.24,3438.24,1719.37,0.5,40.8812
50,0,0,3829.62,3160.5,2491.37,3818.71,5146.05,5993.84,6841.62,6571.69,6301.76,3877.07,1452.37,35.0988
70,0,0,2891.84,1867.15,842.465,2362.31,3882.16,4826.83,5771.5,4701.49,3631.49,2667.01,1702.52,42.1246
94,0,0,4388.5,3455.35,2522.19,3684.75,4847.3,3581.38,2315.47,2217.46,2119.46,2360.81,2602.17,85.1767
110,0,0,4659.91,3947.04,3234.18,3149.26,3064.34,2307.91,1551.48,1344.27,1137.06,2014.28,2891.49,44.6398
130,0,0,4633.17,3239.44,1845.71,1464.62,1083.52,1374.17,1664.83,912.159,159.488,1501.79,2844.1,42.2558
150,0,0,4903.35,2904.85,906.352,847.52,788.687,817.193,845.7,495.698,145.696,1203.92,2262.15,48.9955
178,0,0,10959.5,6365.36,1771.24,2116.78,2462.32,1582.56,702.791,727.597,752.403,1711.47,2670.54,116.251
187,0,0,11715.5,6667.31,1619.09,1971.29,2323.49,1622.26,921.031,855.14,789.249,1629.44,2469.63,74.1743
203,0,0,12626.8,7769.46,2912.14,2929.45,2946.77,1632.1,317.426,470.126,622.825,858.902,1094.98,109.454
