,16,16.5,17,17.5,18,18.5,19,19.5,20,20.5,21,21.5,22,fitness
31,0,0,1237.64,1254.35,1271.06,1861.13,2451.21,3064.9,3678.59,3458.85,3239.11,4155.73,5072.36,12.2435
50,0,0,1561.85,1375.01,1188.18,2039,2889.82,3382.03,3874.24,4170.6,4466.95,4496.1,4525.26,29.9394
70,0,0,883.061,734.089,585.118,926.108,1267.1,1904.62,2542.15,2521.08,2500.01,2757.97,3015.92,55.1782
94,0,0,842.177,834.924,827.672,1268.48,1709.28,1408.07,1106.86,1235.89,1364.91,1942.18,2519.45,82.694
110,0,0,824.128,1054.23,1284.32,1053.78,823.226,760.326,697.426,808.661,919.897,1315.49,1711.09,50.5182
130,0,0,1978.64,1621.63,1264.62,839.622,414.62,1049.2,1683.78,874.832,65.8819,1189.95,2314.01,27.2779
150,0,0,2543.44,1739.71,935.978,739.372,542.766,1043.06,1543.36,771.93,0.5,1304.21,2607.93,21.9459
178,0,0,4706.37,2933.65,1160.93,1356.12,1551.31,1237.64,923.978,746.245,568.512,1321.99,2075.46,59.6767
187,0,0,5121.39,3124.34,1127.28,1798.22,2469.16,1650.23,831.298,840.781,850.264,1212.14,1574.02,35.7624
203,0,0,4833.5,3047.5,1261.49,1791.32,2321.15,1607.19,893.225,446.862,0.5,1124,2247.49,30.8077
