,16,16.5,17,17.5,18,18.5,19,19.5,20,20.5,21,21.5,22,fitness
10,0,0,3038.4,4326.41,5614.41,8589.91,11565.4,10804,10042.6,5021.57,0.5,1196.09,2391.68,32.0796
31,0,0,2018.44,1971.81,1925.18,3044.72,4164.26,4517.2,4870.14,4390.09,3910.05,3876.48,3842.91,38.4139
50,0,0,896.805,868.454,840.104,1255.82,1671.53,2297.92,2924.3,2962.33,3000.36,3664.92,4329.48,25.2114
70,0,0,1102.53,783.086,463.645,1025.87,1588.09,2143.96,2699.82,2713.89,2727.96,3451.55,4175.14,8.72998
94,0,0,1225.57,728.362,231.158,1074.04,1916.93,2769.75,3622.58,1958.69,294.795,2354.27,4413.75,11.6545
110,0,0,2080.56,1316.11,551.67,1450.1,2348.54,1647.1,945.652,800.297,654.943,883.406,1111.87,14.5422
130,0,0,1850.03,1076.27,302.504,1206.42,2110.34,1414.21,718.084,694.297,670.51,1125.03,1579.55,14.8079
150,0,0,643.312,417.965,192.618,693.807,1195,690.08,185.164,183.265,181.366,1057.66,1933.96,11.8902
178,0,0,799.697,655.495,511.293,1057.42,1603.55,802.027,0.5,183.666,366.831,1020.17,1673.52,87.6233
187,0,0,770.018,663.231,556.443,1114.15,1671.85,836.175,0.5,219.579,438.658,1244.87,2051.09,65.6575
203,0,0,814.78,611.502,408.225,1289.66,2171.09,1100,28.9215,254.332,479.742,1285.58,2091.42,34.9386
