,16,17,18,19,20,21,22,16,16.5,17,17.5,18,18.5,19,19.5,20,20.5,21,21.5,22,fitness
31.0,0,3.682863574176734,2.635191141767963,1.863895074516337,1.4535881596718971,1.3123911143273745,1.689105299518541,34.2659
50.0,0,3.6752374340006266,2.6207684561877223,1.8652612793635153,1.452932252516399,1.2995961535396208,1.6611324704338257,10.149
70.0,0,3.6484208479529814,2.5944158477369506,1.8523886578659905,1.4497576858528043,1.2939475179951732,1.6637118127329464,23.2871
94.0,0,3.642478857147478,2.5635294356601257,1.785907718479943,1.4148973554181306,1.2857085243098576,1.667608018745933,19.4186
110.0,0,3.5985191326552877,2.501021599396565,1.7393454847484315,1.4102238343737865,1.3135921742726682,1.7282783057426805,26.9819
130.0,0,3.599174291596331,2.4805704352828983,1.7140200420548106,1.4037768581109435,1.3197650772561769,1.7150475852693399,14.0682
150.0,0,3.589060181085833,2.466117742931675,1.719031625319563,1.413723665728347,1.3271813482565025,1.738139056372684,10.6095
178.0,0,3.7041663364948594,2.746583421174286,2.0652729588954473,1.5281594728503287,1.283959861390695,1.5833447845834054,16.098
187.0,0,3.6840389954137946,2.6526290177936747,1.9169708224294804,1.4854849232584526,1.3109002231078015,1.6434561827150467,2.67682
203.0,0,3.683492838732843,2.6695928902071886,1.9313890371878388,1.5156302370169383,1.3125175764508032,1.7824595837181394,17.8324
